Series ID,Year,Period,Label,Value
CXUCERBAKRYLB1104M,2018,A01,2018 Annual,523
CXUCERBAKRYLB1104M,2019,A01,2019 Annual,534
CXUCERBAKRYLB1104M,2020,A01,2020 Annual,555
CXUCERBAKRYLB1104M,2021,A01,2021 Annual,603
CXUCERBAKRYLB1104M,2022,A01,2022 Annual,622
CXUCERBAKRYLB1104M,2023,A01,2023 Annual,738
